date,close,open,high,low,volume,diff
11-27-14,16.252,16.548,16.572,16.182,-,-1.79%
11-26-14,16.548,16.645,16.65,16.44,23.49K,-0.38%
11-25-14,16.611,16.515,16.755,16.505,50.84K,1.43%
11-24-14,16.377,16.43,16.58,16.43,0.10K,-0.52%
11-23-14,16.462,16.435,16.517,16.435,-,0.02%
11-21-14,16.459,16.315,16.66,16.16,22.51K,1.64%
11-20-14,16.193,16.185,16.375,16.015,14.03K,-0.96%
11-19-14,16.35,16.21,16.575,15.93,24.70K,0.77%
11-18-14,16.225,16.18,16.44,16.02,12.01K,0.73%
11-17-14,16.108,16.36,16.5,16.065,11.11K,-0.73%
11-16-14,16.227,16.305,16.305,16.227,-,-0.51%
11-14-14,16.31,15.595,16.305,15.595,0.01K,4.41%
11-13-14,15.621,15.64,15.79,15.535,37.52K,0.01%
11-12-14,15.619,15.72,15.72,15.72,0.04K,-0.38%
11-11-14,15.678,15.595,15.88,15.445,43.83K,0.04%
11-10-14,15.671,15.8,15.88,15.48,49.09K,-0.12%
11-09-14,15.69,15.8,15.8,15.68,-,-0.06%
11-07-14,15.699,15.045,15.045,15.045,0.03K,1.86%
11-06-14,15.413,15.34,15.455,15.205,47.55K,-0.03%
11-05-14,15.418,15.465,15.465,15.215,0.03K,-3.20%
11-04-14,15.927,15.925,15.93,15.925,0.02K,-1.53%
11-03-14,16.175,16.035,16.035,16.035,0.05K,1.39%
11-02-14,15.953,16.112,16.122,15.887,-,-0.77%
10-31-14,16.077,16.13,16.13,15.86,0.02K,-1.92%
10-30-14,16.391,16.35,16.35,16.34,0.49K,-5.06%
10-29-14,17.264,17.2,17.315,17.015,32.28K,0.22%
10-28-14,17.226,17.095,17.4,17.06,31.47K,0.38%
10-27-14,17.161,17.185,17.23,17.08,20.80K,0.06%
10-26-14,17.15,17.175,17.19,17.133,-,-0.19%
10-24-14,17.182,17.2,17.355,17.135,28.62K,0.40%
10-23-14,17.114,17.175,17.175,17.17,0.01K,-0.42%
10-22-14,17.186,17.47,17.47,17.115,0.02K,-1.82%
10-21-14,17.504,17.5,17.5,17.5,0.01K,1.16%
10-20-14,17.304,17.46,17.46,17.46,0.01K,0.21%
10-19-14,17.267,17.308,17.34,17.252,-,-0.37%
10-17-14,17.331,17.37,17.44,17.22,26.08K,-0.33%
10-16-14,17.388,17.43,17.43,17.43,0.00K,-0.16%
10-15-14,17.415,17.01,17.7,17.01,0.04K,0.36%
