Date,Open,High,Low,Close,Volume
2012-11-13,93300,93300,92000,93000,84552
2012-11-12,93400,93400,92300,92600,100440
2012-11-09,91700,92800,91100,92300,131010
2012-11-08,92500,93000,92100,92100,158243
2012-11-07,93900,93900,92200,93000,161851
2012-11-06,93400,94000,93000,93900,90374
2012-11-05,94700,94900,93400,93500,78100
2012-11-02,94500,95300,94000,94000,105262
2012-11-01,93700,95300,93300,94700,141269
2012-10-31,94500,94900,94000,94000,67120
2012-10-30,95400,95400,93900,93900,85246
2012-10-29,94200,95400,94100,94700,99983
2012-10-26,94300,95500,94100,94100,130895
2012-10-25,93600,95400,93500,94100,127842
2012-10-24,93400,95400,93000,93900,191549
2012-10-23,93500,94300,92600,92800,98093
2012-10-22,92300,93800,92000,92700,143666
2012-10-19,93600,94100,92700,92800,119560
2012-10-18,94000,94500,93600,93600,94566
2012-10-17,93600,94500,93600,93800,96422
2012-10-16,95200,95200,93800,93800,105641
2012-10-15,94200,95500,94100,94800,72842
2012-10-12,94200,95500,93600,94900,72468
2012-10-11,95000,95700,94000,94000,150234
2012-10-10,96100,96800,95300,95300,73846
2012-10-09,96100,96800,95800,96700,125510
2012-10-08,95600,96000,95200,95300,62733
2012-10-05,95900,97000,95800,95800,87195
2012-10-04,96900,96900,95700,96400,114255
2012-10-02,95600,96400,95500,96100,40915
2012-09-28,96100,96500,95100,96100,122345
2012-09-27,95000,96900,95000,96200,80276
2012-09-26,95700,96300,95200,95400,76334
2012-09-25,96800,96800,96000,96000,72105
2012-09-24,96700,97500,96300,96400,92988
2012-09-21,97400,97800,96900,97700,162320
2012-09-20,96600,97200,96400,96500,88393
2012-09-19,97100,98000,96300,97000,226749
2012-09-18,97200,97500,96300,97100,88517
2012-09-17,97100,98000,96100,96900,131581
2012-09-14,97900,98000,97200,97900,299156
2012-09-13,96100,97600,96100,96900,183516
2012-09-12,94600,97300,94300,96500,261944
2012-09-11,95300,95900,94000,94000,161154
2012-09-10,95600,96400,95300,95400,81226
2012-09-07,95000,96600,95000,96400,112695
2012-09-06,94300,95800,94100,95200,79734
2012-09-05,94500,95700,93500,94700,153913
2012-09-04,95000,95800,94600,94700,73069
2012-09-03,95500,96800,94500,95800,125401
2012-08-31,96000,96500,95000,96500,132489
2012-08-30,96700,97500,95200,96300,100643
2012-08-29,97300,97700,96700,97400,62716
2012-08-28,96900,97900,96600,97200,45319
2012-08-27,96500,98000,96100,97800,189842
2012-08-24,96800,97700,96100,96100,98157
2012-08-23,97500,97900,97000,97700,92985
2012-08-22,97300,97400,95600,97000,137966
2012-08-21,97700,97900,96500,97000,115236
2012-08-20,98000,98200,97200,97200,109697
2012-08-17,97300,98400,96100,97100,142678
2012-08-16,96500,97900,96500,97900,121280
2012-08-14,97800,98000,96900,97500,176539
2012-08-13,95400,97400,95400,97000,118572
2012-08-10,96000,97100,95300,96200,169777
2012-08-09,93400,97000,93400,96000,420066
2012-08-08,92400,94900,92400,93900,218677
2012-08-07,92700,93300,92200,92300,94792
2012-08-06,94200,95000,92600,93300,142441
2012-08-03,93500,94500,93000,94000,103991
2012-08-02,94600,95000,93600,94000,126570
2012-08-01,92900,94600,92900,93900,179698
2012-07-31,93100,94400,91700,92800,209975
2012-07-30,93600,93700,91900,93000,80392
2012-07-27,92500,93000,91600,93000,117663
2012-07-26,90200,91100,89500,91100,117546
2012-07-25,90300,91000,89600,91000,95689
2012-07-24,92100,92800,91100,91500,113065
2012-07-23,92600,92700,90900,91900,126902
2012-07-20,93400,94000,92100,92900,197861
2012-07-19,94100,94300,93200,93900,156415
2012-07-18,92700,93900,91900,93300,149620
2012-07-17,93200,94000,92300,93300,106057
2012-07-16,92500,94000,91900,93300,117013
2012-07-13,93700,94200,92200,93000,180979
2012-07-12,94600,94700,92100,92100,267038
2012-07-11,93100,94600,93000,94600,139233
2012-07-10,93200,94500,92900,93600,161549
2012-07-09,93600,93800,92900,93500,150080
2012-07-06,92700,94100,92700,92800,104936
2012-07-05,91800,94200,91800,93300,189910
2012-07-04,92100,92500,91500,92300,225951
2012-07-03,92700,93300,92500,92800,186883
2012-07-02,92300,93000,92000,92500,183719
2012-06-29,90500,93500,90400,93100,223570
2012-06-28,92000,92700,90500,91400,278987
2012-06-27,92800,93400,92200,92700,198861
2012-06-26,93700,93900,92700,93500,195553
2012-06-25,94200,94700,93400,94500,187608
2012-06-22,96100,96100,94800,94800,181696
2012-06-21,96000,96200,95300,96200,138562
2012-06-20,96300,96700,95300,96100,158818
2012-06-19,95400,96100,94800,96100,127750
2012-06-18,96000,96800,94900,95500,227412
2012-06-15,95600,96300,95000,95700,204665
2012-06-14,95500,96600,95000,96500,347959
2012-06-13,96100,96500,95200,95900,204321
2012-06-12,95500,96500,95000,96100,115414
2012-06-11,96200,97500,95300,96000,182469
2012-06-08,95400,96700,95300,96700,116475
