Date,Open,High,Low,Close,Volume
2005-01-20,12950,13150,12900,12900,4697548
2005-01-19,13050,13250,12950,13150,7000266
2005-01-18,13100,13200,12850,12950,8010582
2005-01-17,12650,13200,12550,13000,17250441
2005-01-14,11750,12450,11750,12250,14656018
2005-01-13,11800,12050,11700,12050,6268104
2005-01-12,12300,12350,11700,11800,7182158
2005-01-11,12500,12800,11950,12100,14434038
2005-01-10,11800,12500,11600,12500,8737587
2005-01-07,12000,12100,11500,11700,4783719
2005-01-06,11700,12300,11600,11900,9309124
2005-01-05,11600,11850,11500,11850,4775735
2005-01-04,11550,11800,11350,11750,5562528
2005-01-03,11800,11800,11550,11600,3120279
2004-12-30,11200,11650,11200,11650,5351629
2004-12-29,10750,11250,10700,11200,5300836
2004-12-28,10800,10850,10600,10600,5121029
2004-12-27,11000,11100,10850,10900,3830431
2004-12-24,11000,11150,10900,11000,5268707
2004-12-23,11500,11550,10950,11000,4455417
2004-12-22,11750,11850,11400,11400,5529365
2004-12-21,11450,11750,11350,11550,5263930
2004-12-20,11600,11700,11350,11500,4980384
2004-12-17,11650,11700,11300,11600,5115524
2004-12-16,11750,11950,11550,11550,8526250
2004-12-15,11200,11600,11100,11600,9537127
2004-12-14,10500,11050,10450,11000,10651761
2004-12-13,10400,10500,10300,10400,3848125
2004-12-10,10700,10750,10300,10350,4047545
2004-12-09,10500,10750,10450,10550,6169988
2004-12-08,10350,10800,10350,10450,6856367
2004-12-07,10350,10700,10350,10500,4236413
2004-12-06,10500,10650,10300,10400,4944241
2004-12-03,10600,10800,10450,10650,7566680
2004-12-02,10950,10950,10300,10350,8306103
2004-12-01,10250,10750,10100,10700,9858766
2004-11-30,10100,10450,10050,10350,11883963
2004-11-29,10550,10600,10050,10150,9801873
2004-11-26,10900,11100,10550,10550,12298312
2004-11-25,11400,11550,10950,11050,9489792
2004-11-24,11550,11600,11250,11400,5755109
2004-11-23,11750,11850,11550,11600,5201354
2004-11-22,11850,11950,11550,11700,5791813
2004-11-19,12100,12150,11800,12150,4945323
2004-11-18,12700,12800,11900,11900,8709118
2004-11-17,12400,12700,12350,12500,6961530
2004-11-16,12400,12500,12200,12250,5927956
2004-11-15,12100,12350,11950,12200,7807995
2004-11-12,12100,12150,11800,11900,6957282
2004-11-11,11800,12100,11750,11750,8806774
2004-11-10,11500,12100,11500,12000,14203616
2004-11-09,11500,11700,11200,11450,7766787
