Date,Open,High,Low,Close,Volume
2016-11-10,135000,135000,129000,129000,1242978
2016-11-09,138000,140000,130500,134000,1038965
2016-11-08,137500,139500,137000,138500,330772
2016-11-07,137500,138000,136000,137000,346344
2016-11-04,136500,137000,135500,136000,342900
2016-11-03,139500,140000,136000,136500,512351
2016-11-02,141000,141500,139500,139500,654355
2016-11-01,141000,141500,140000,141500,435986
2016-10-31,139000,141000,139000,140000,393313
2016-10-28,138000,141500,137500,140500,688260
2016-10-27,139000,139500,135500,138000,501986
2016-10-26,137500,138500,135000,137500,541805
2016-10-25,135000,139500,134500,138000,853692
2016-10-24,134500,134500,133500,134500,254731
2016-10-21,132500,135000,132000,133500,372570
2016-10-20,133500,134000,131500,132000,410624
2016-10-19,134500,135500,132500,133000,471014
2016-10-18,133500,135500,132500,134500,353630
2016-10-17,134500,136500,133000,133000,544627
2016-10-14,133500,135000,133000,133000,382974
2016-10-13,136500,137000,133500,134000,442169
2016-10-12,134500,137000,133500,136500,417783
2016-10-11,135000,135500,133500,134500,350181
2016-10-10,134000,135000,131000,133500,683012
2016-10-07,138500,139000,135500,136500,448336
2016-10-06,139000,140000,138500,139000,271425
2016-10-05,137500,140500,136500,140000,483992
2016-10-04,138500,141000,137500,139000,665178
2016-09-30,138500,139500,135000,135500,596693
2016-09-29,138500,139500,138000,139500,468547
2016-09-28,141000,141500,138000,138500,511040
2016-09-27,140000,142000,138500,141500,447186
2016-09-26,140500,141500,139000,140500,442173
2016-09-23,139500,142000,139000,142000,578920
2016-09-22,138000,139500,137500,138000,348208
2016-09-21,137500,138500,136500,138000,463542
2016-09-20,137000,139500,136500,138500,515397
2016-09-19,137000,139500,136000,137000,524046
2016-09-13,140000,140500,138000,138500,558333
2016-09-12,138500,139500,137500,138500,445598
2016-09-09,138000,140000,137500,139500,427829
2016-09-08,139000,140000,136500,139000,592912
2016-09-07,139500,140500,138000,139000,514990
2016-09-06,138500,140000,138000,139500,452634
2016-09-05,136000,139000,136000,139000,678905
2016-09-02,132500,136500,132000,135000,1068228
2016-09-01,133000,133500,131500,131500,520302
2016-08-31,132000,133500,131000,133000,617777
2016-08-30,133500,135000,132500,132500,328695
2016-08-29,134000,134500,133000,134000,325325
2016-08-26,136500,137000,135000,135500,425547
2016-08-25,136000,138000,134000,136500,876297
2016-08-24,132000,135500,131500,135500,724502
2016-08-23,133000,134500,132000,132500,418928
2016-08-22,132500,133000,131000,132000,342582
2016-08-19,133000,134000,132000,132500,372200
2016-08-18,134500,135000,132000,132500,401027
2016-08-17,133500,135000,133000,135000,390301
2016-08-16,136000,137000,133000,133000,562363
2016-08-12,135000,136000,134500,136000,427119
2016-08-11,134000,135000,133500,134500,337956
2016-08-10,135500,137000,134000,134000,492632
2016-08-09,135000,137000,134500,136500,585216
2016-08-08,134000,134000,132000,133000,352019
2016-08-05,130500,133000,130500,133000,431240
2016-08-04,132500,133000,129500,130500,544676
2016-08-03,133000,134000,130500,132000,391361
2016-08-02,135500,135500,133000,134000,381635
2016-08-01,132500,136000,132500,135500,506862
2016-07-29,135000,136000,132000,132000,692301
2016-07-28,137500,138000,135000,136000,437621
2016-07-27,137000,137500,135000,137000,447191
2016-07-26,135000,139500,134000,136000,1121959
2016-07-25,129500,136000,129500,135500,1180164
2016-07-22,130000,130500,129000,129000,353831
2016-07-21,130000,131000,128500,130000,433480
2016-07-20,129500,131000,129000,129500,507130
2016-07-19,131500,132000,130000,130000,619184
2016-07-18,133000,134000,131000,132000,416233
2016-07-15,132000,134000,132000,133000,606280
2016-07-14,134000,134500,131000,131500,679883
2016-07-13,133000,135500,132500,135500,562531
2016-07-12,131500,133000,131000,132000,398165
2016-07-11,130500,132000,130500,131000,377882
2016-07-08,131000,133000,129000,130500,464329
2016-07-07,131500,132500,130500,131000,348556
2016-07-06,134000,134500,129000,130000,1086996
2016-07-05,136500,137000,134500,135000,382209
2016-07-04,138000,139500,137000,137000,491522
2016-07-01,136500,138000,136000,137000,386691
2016-06-30,138000,138500,135500,135500,1021292
2016-06-29,140000,140000,137500,139000,430352
2016-06-28,141500,142000,138500,139000,558950
2016-06-27,141000,144000,139500,141500,1025384
2016-06-24,140500,142000,134500,139500,897461
2016-06-23,140500,141500,140000,141000,272605
2016-06-22,138500,141500,138500,140000,412369
2016-06-21,136500,139000,135500,138000,353039
2016-06-20,136000,138500,135500,136500,303240
2016-06-17,136000,136500,133500,134500,327317
2016-06-16,135500,136000,133500,134500,392861
2016-06-15,138000,139500,135000,135500,408081
2016-06-14,135500,138500,135000,138500,428032
2016-06-13,138000,138500,135500,135500,474360
2016-06-10,138500,140000,138000,139000,346561
2016-06-09,139500,140500,137500,139000,575556
2016-06-08,138500,141500,138500,139500,593480
2016-06-07,138500,139500,137500,139500,607703
2016-06-03,138000,139500,137500,138500,272018
2016-06-02,138500,139000,136500,138000,416200
2016-06-01,137500,138500,136500,138000,497490
2016-05-31,136500,139500,135000,139500,1731445
2016-05-30,136000,137500,135000,136500,451763
2016-05-27,136000,136500,135000,136000,337760
2016-05-26,136000,137000,134500,135000,341498
2016-05-25,134500,137000,134000,135000,499250
2016-05-24,133000,135000,132000,133500,355025
2016-05-23,133000,134500,133000,133000,307990
2016-05-20,134000,135000,131500,132000,459432
2016-05-19,132500,136000,132500,134500,386831
2016-05-18,135000,135500,132000,133000,608506
2016-05-17,135500,136500,134500,134500,309648
2016-05-16,136500,137500,135000,135500,389246
2016-05-13,136000,137500,135000,135000,524076
2016-05-12,138000,138500,136500,136500,419120
2016-05-11,140500,142000,138500,139000,281797
2016-05-10,136500,140500,136500,139500,345753
2016-05-09,138500,139000,135500,135500,478783
2016-05-04,141500,142000,138500,139000,804279
2016-05-03,143000,144000,142000,142500,356148
2016-05-02,142000,144000,141500,142500,240394
2016-04-29,146500,147500,142000,143500,736990
2016-04-28,148500,150500,147000,148000,438731
2016-04-27,152000,153000,148500,149000,370746
2016-04-26,149000,154000,149000,153500,350308
2016-04-25,151000,152000,149000,149500,272045
2016-04-22,152000,153500,150500,151000,317892
2016-04-21,152000,154500,152000,154000,297041
2016-04-20,153500,155000,151000,151500,268741
2016-04-19,155000,155000,152000,153000,309587
2016-04-18,150000,155000,150000,154000,404065
2016-04-15,150500,152000,149000,151500,297452
2016-04-14,150000,152000,149500,152000,476964
2016-04-12,146000,150000,145000,148500,360702
2016-04-11,147500,147500,145000,146000,193774
2016-04-08,146000,146500,144000,146000,337410
2016-04-07,143500,146500,143500,146500,365941
2016-04-06,144000,146000,144000,144000,377571
2016-04-05,144000,145000,143500,144500,290427
2016-04-04,148500,149500,143500,144000,764597
2016-04-01,152500,152500,147500,149500,600711
2016-03-31,156000,156000,151500,152500,550508
2016-03-30,156000,159000,155000,155500,334548
2016-03-29,155000,156000,153500,155000,225503
2016-03-28,153000,156500,152000,154000,185888
2016-03-25,154500,155500,152000,153000,278838
2016-03-24,156500,157000,154500,155500,287450
2016-03-23,159500,159500,157000,158000,453766
2016-03-22,155500,159000,155000,159000,817295
2016-03-21,151000,155000,149500,154500,801690
2016-03-18,148000,150500,147500,150500,763933
2016-03-17,148000,148500,146000,146500,489878
2016-03-16,147000,148000,145500,146500,201564
2016-03-15,148500,149000,146000,147000,308628
2016-03-14,150000,150500,147000,148500,360450
2016-03-11,147500,150000,147500,149000,403950
2016-03-10,149000,150000,148000,148000,687349
2016-03-09,147000,149500,146500,149500,451754
2016-03-08,145000,149500,145000,148000,363016
2016-03-07,147500,147500,145500,146500,313387
2016-03-04,146000,147500,143500,147500,695296
2016-03-03,151500,151500,146000,147500,616984
2016-03-02,150000,150000,148000,150000,535735
2016-02-29,145500,149000,144500,147500,563665
2016-02-26,148000,148000,144500,147000,350184
2016-02-25,149500,153000,145500,147000,487297
2016-02-24,147500,150000,146500,149000,190810
2016-02-23,148000,149000,146500,149000,249478
2016-02-22,147500,148500,146000,147500,269669
2016-02-19,147000,151000,147000,149000,476578
2016-02-18,147500,149000,145500,147000,465667
2016-02-17,142000,147500,141000,147000,770207
2016-02-16,139500,142500,137500,141000,523701
2016-02-15,137500,141500,135000,139500,875919
2016-02-12,131500,137500,131000,137000,1259601
2016-02-11,130500,132500,130500,131000,680170
2016-02-05,132000,133500,131000,133500,475745
2016-02-04,130000,132500,129500,132500,566448
2016-02-03,127500,129500,126500,129000,643912
2016-02-02,131500,132500,129000,129500,588875
2016-02-01,132000,132500,130500,132500,617766
2016-01-29,135000,136000,131000,133000,968889
2016-01-28,135500,136500,134500,135000,477532
2016-01-27,135500,137000,134500,137000,696753
2016-01-26,136500,137000,134500,136000,561542
2016-01-25,140000,140500,136000,137500,528137
2016-01-22,138000,140500,136500,139000,545002
2016-01-21,136000,138000,135500,137000,451818
2016-01-20,139500,140000,135500,136500,542493
2016-01-19,138000,140000,136000,140000,329349
2016-01-18,137500,140000,135500,139000,399347
2016-01-15,141000,142000,136500,138500,566041
2016-01-14,138500,143500,136500,141000,661535
2016-01-13,140500,141500,139500,140500,320177
2016-01-12,140500,141500,139000,139500,384159
2016-01-11,134500,140500,134000,140000,541688
2016-01-08,134500,138000,133500,136500,884472
2016-01-07,138500,140000,137500,137500,581040
2016-01-06,144000,145000,139000,140000,760621
2016-01-05,143000,145000,142000,143500,523273
2016-01-04,147500,148000,143500,144000,441267
2015-12-30,150000,150500,148500,149000,250416
2015-12-29,150000,150500,148000,149000,278132
2015-12-28,151500,153500,151000,151000,289609
2015-12-24,152500,153000,151000,151500,343010
2015-12-23,153500,154500,150500,151500,491340
2015-12-22,151500,153500,150500,153000,482460
2015-12-21,153000,153500,150500,152000,293614
2015-12-18,154000,156000,153500,154000,404943
2015-12-17,155000,156000,153500,155500,462896
2015-12-16,154000,154500,152000,153000,465827
2015-12-15,151500,152500,151000,151500,321093
2015-12-14,148000,152000,146500,150500,588786
2015-12-11,151000,152000,147000,148500,522762
2015-12-10,151500,152500,150500,151500,528077
2015-12-09,151000,152500,147000,151500,354035
2015-12-08,150000,152000,150000,150000,238710
2015-12-07,153000,153500,150500,150500,280117
2015-12-04,151500,152500,150000,151500,398670
2015-12-03,152000,153000,150500,153000,279735
2015-12-02,154000,155000,151500,152000,250724
2015-12-01,148500,153500,148500,153000,552443
2015-11-30,151000,153500,147500,147500,1029526
2015-11-27,152500,153500,151000,151000,314484
2015-11-26,153000,154000,152000,152500,404687
2015-11-25,156500,156500,151500,151500,516848
2015-11-24,157500,158500,154500,155000,419417
2015-11-23,158000,158000,155000,157000,298563
2015-11-20,159000,160000,157500,158000,198453
2015-11-19,160000,160500,159000,159500,213067
2015-11-18,158000,160500,158000,158000,292115
2015-11-17,160000,160500,157000,157000,357332
2015-11-16,154500,161000,154000,158000,475378
2015-11-13,161000,161000,156500,156500,433406
2015-11-12,162500,163500,160000,160500,257444
2015-11-11,163000,164000,159500,163000,330847
2015-11-10,162500,165000,162000,162500,382378
2015-11-09,163500,165500,163000,165000,291354
2015-11-06,166000,166500,163000,164500,324087
2015-11-05,166000,167000,163500,165500,327417
2015-11-04,164000,167000,162000,165500,880503
2015-11-03,162500,164500,161500,162500,743942
2015-11-02,157000,158500,155500,158500,266964
2015-10-30,152000,158000,150000,156000,655151
2015-10-29,155000,156000,153000,153500,447414
2015-10-28,158500,159000,154000,155500,564829
2015-10-27,159000,160000,157500,159000,278884
2015-10-26,159000,160500,157500,159000,403049
2015-10-23,164000,164500,157000,158000,642722
2015-10-22,162500,164500,158000,162000,610745
2015-10-21,163000,163500,162000,163000,310819
2015-10-20,161500,163500,161000,162500,334530
2015-10-19,162500,162500,159500,161000,332576
2015-10-16,162500,163000,158000,161000,610056
2015-10-15,162500,164500,161000,162500,443793
2015-10-14,164000,165000,163000,163000,599530
2015-10-13,160500,164500,160000,163500,714675
2015-10-12,162500,163000,158000,159500,509277
2015-10-08,161000,163500,159500,162000,565737
2015-10-07,155500,161000,155500,160500,526927
2015-10-06,162500,163000,155000,158000,1283639
2015-10-05,168000,168500,163500,164000,468911
2015-10-02,167500,169500,165500,167000,489926
2015-10-01,164000,168000,163000,168000,713405
2015-09-30,158000,164000,157500,164000,964107
2015-09-25,163500,164500,161000,162000,845057
2015-09-24,159000,161000,157500,158000,451899
2015-09-23,163000,164500,157000,157000,922324
2015-09-22,163000,165500,160500,164000,711688
2015-09-21,164500,167500,158000,159000,816200
2015-09-18,164000,165500,159500,165500,892310
2015-09-17,163500,164000,159500,163500,645380
2015-09-16,157500,164500,157000,163000,1145831
2015-09-15,154500,158500,154500,156500,623011
2015-09-14,155500,156500,152500,154500,470589
2015-09-11,156000,159000,155000,156000,642485
2015-09-10,156000,158000,155000,156500,718502
2015-09-09,157000,157500,153500,155500,607104
2015-09-08,152000,157500,152000,156500,843008
2015-09-07,149000,153500,149000,152000,638604
2015-09-04,151500,152000,148500,150000,437944
2015-09-03,151500,153000,150000,152000,525901
2015-09-02,146000,154000,146000,151500,1125886
2015-09-01,147000,148500,145000,146500,432880
2015-08-31,144000,149000,141500,149000,762778
2015-08-28,147000,149000,143500,144000,913371
2015-08-27,152500,154000,145500,147000,862037
2015-08-26,148500,152500,147500,150000,799515
2015-08-25,144500,152500,142500,147500,1269342
2015-08-24,145000,146500,140000,142500,806412
2015-08-21,145000,147500,143500,146000,812535
2015-08-20,147000,149500,146000,149000,692636
2015-08-19,145500,149000,145500,148000,807334
2015-08-18,144500,148500,144000,146500,624629
2015-08-17,143500,146000,143500,143500,446448
2015-08-13,145000,147000,142500,144500,937006
2015-08-12,139500,149500,139000,146000,1643570
2015-08-11,141000,142000,138000,139000,380171
2015-08-10,138500,141500,136500,140000,366756
2015-08-07,139000,139000,134500,138000,570610
2015-08-06,144000,144500,138000,139500,823582
2015-08-05,144500,146500,142000,145500,340140
2015-08-04,141000,145500,140500,144000,361510
2015-08-03,148500,150000,143500,143500,745793
2015-07-31,149500,151000,146000,149000,743861
2015-07-30,146500,151000,144500,150000,1231056
2015-07-29,145000,146500,142500,146000,727249
2015-07-28,143000,148000,141500,145000,1148322
2015-07-27,139000,145500,138000,145000,1392513
2015-07-24,138000,140500,135500,139000,994708
2015-07-23,131000,139500,130500,138000,1505999
2015-07-22,132500,134000,128000,131000,884459
2015-07-21,125000,134000,124500,133000,1317162
2015-07-20,123000,125500,123000,124000,532969
2015-07-17,126500,127000,123000,123500,888897
2015-07-16,126000,128000,126000,127000,515047
2015-07-15,126000,128500,125500,126500,487044
2015-07-14,126000,127000,124500,125500,577157
2015-07-13,124000,125500,125500,125500,356991
2015-07-10,126500,127500,123500,124000,1155650
2015-07-09,125500,129500,125500,127000,899632
2015-07-08,131000,131500,128000,128000,986849
2015-07-07,132500,133000,130500,131500,795278
2015-07-06,131500,134000,131500,133000,783036
2015-07-03,135000,135500,134000,135000,341943
2015-07-02,136500,136500,134000,135500,1088471
2015-07-01,136000,136500,133500,136500,610151
2015-06-30,135000,137000,134500,136000,632035
2015-06-29,132500,134500,131500,134500,625049
2015-06-26,132000,136500,132000,135000,815256
2015-06-25,133000,134500,131500,132000,538245
2015-06-24,131500,133000,131000,133000,670294
2015-06-23,133500,134000,131000,131000,661860
2015-06-22,131000,133000,130000,132000,771972
2015-06-19,132000,133000,128000,130000,959133
2015-06-18,137000,137500,131000,131500,1105496
2015-06-17,138000,138000,135000,136000,548272
2015-06-16,135500,138000,131500,137000,1067006
2015-06-15,136500,137500,134500,136500,432959
2015-06-12,139500,141000,135000,136000,638760
2015-06-11,137500,142000,136500,138000,1567029
2015-06-10,137000,137500,132500,134500,966059
2015-06-09,136000,137500,135000,135500,652583
2015-06-08,137500,139000,133000,134500,1108087
2015-06-05,138000,140500,137000,137500,1045479
2015-06-04,136500,140500,135500,139000,1704106
2015-06-03,138500,139000,132000,135500,3039698
2015-06-02,151500,151500,138000,138500,3426520
2015-06-01,157500,158000,153000,154500,658847
2015-05-29,157500,159000,156000,158000,760020
2015-05-28,157500,158500,155000,156000,711103
2015-05-27,157500,158500,157000,157000,800971
2015-05-26,162500,163000,159500,160000,693144
2015-05-22,159500,162500,159500,162500,466044
2015-05-21,162500,163000,159500,159500,552767
2015-05-20,164000,165000,161500,162500,479352
2015-05-19,161000,163500,160000,162500,495481
2015-05-18,163000,163500,161000,162500,480864
2015-05-15,165500,166500,163000,163500,598680
2015-05-14,165000,166000,163000,164000,546066
2015-05-13,169000,170000,164500,166000,747562
2015-05-12,170000,170500,168000,169000,319515
2015-05-11,175000,175500,169500,169500,433888
2015-05-08,172500,175000,172000,173000,451621
2015-05-07,170500,174000,170000,173000,377318
2015-05-06,171500,175000,170500,171500,501067
2015-05-04,170000,173000,169000,172000,379209
2015-04-30,170500,171000,169000,169000,402283
2015-04-29,171500,172000,168500,171000,598138
2015-04-28,176500,177000,170500,172500,735939
2015-04-27,179500,181000,175000,176000,720874
2015-04-24,178000,180000,176500,177500,1202193
2015-04-23,172000,176500,170000,175500,1158618
2015-04-22,170000,172000,169000,170000,823325
2015-04-21,174000,175000,170000,171000,747474
2015-04-20,168000,174500,168000,174500,949958
2015-04-17,168000,171000,168000,170000,578842
2015-04-16,170500,171000,167000,169000,637248
2015-04-15,173500,173500,169500,170000,577647
2015-04-14,167500,171500,166000,171000,846900
2015-04-13,169000,169500,166500,167000,849583
2015-04-10,162500,168500,162500,167500,888625
2015-04-09,161000,164500,161000,161500,544903
2015-04-08,162500,163500,161000,161000,569061
2015-04-07,162500,164000,160500,161500,487235
2015-04-06,166500,166500,162000,162000,561328
2015-04-03,166500,167500,165500,166000,394125
2015-04-02,165500,168000,164000,164000,496632
2015-04-01,167500,168000,163000,164000,681754
2015-03-31,170000,172500,167500,168500,530791
2015-03-30,168500,170000,166500,167000,385240
2015-03-27,170000,171000,167000,167500,553920
2015-03-26,168500,172000,167500,169000,626920
2015-03-25,173500,174500,170000,170000,888197
2015-03-24,178500,178500,173000,175000,745228
2015-03-23,182000,182500,176500,179000,644753
2015-03-20,185000,185500,179000,181000,796312
2015-03-19,186000,187000,180500,184000,768551
2015-03-18,183000,186000,182000,182000,866321
2015-03-17,178000,182000,177000,182000,1181063
2015-03-16,172500,177000,172000,175500,790962
2015-03-13,173500,174500,170000,172000,495055
2015-03-12,177500,177500,172000,172000,805001
2015-03-11,171000,178500,170000,176500,1123240
2015-03-10,171000,173500,170000,173000,654781
2015-03-09,172500,173000,169000,169000,613197
2015-03-06,169000,173500,168000,173000,926438
2015-03-05,163000,169000,163000,167500,479326
2015-03-04,167500,169000,163000,163500,627313
2015-03-03,162500,168500,161500,166500,731710
2015-03-02,162000,162500,160000,161500,471562
2015-02-27,163000,164000,160000,160500,656618
2015-02-26,164500,164500,162000,163500,450774
2015-02-25,163500,164500,162500,164000,462631
2015-02-24,164000,164500,161500,162500,443420
2015-02-23,166000,167000,160500,162000,658185
2015-02-17,158000,163500,158000,162500,613597
2015-02-16,159000,160000,157500,158000,303888
2015-02-13,156000,160500,156000,158000,561632
2015-02-12,158000,158000,155000,155000,542171
2015-02-11,157500,158000,155000,157000,587372
2015-02-10,157000,160000,156000,156500,539623
2015-02-09,162000,162500,156000,157500,857966
2015-02-06,166000,167000,161000,163500,1048805
2015-02-05,166000,167500,165500,166000,379116
2015-02-04,166500,168000,165500,166500,768627
2015-02-03,169000,169500,165500,166000,700705
2015-02-02,170000,171000,168500,171000,432685
2015-01-30,168500,171000,167000,169500,706188
2015-01-29,165500,168500,164500,167000,381466
2015-01-28,164500,166000,163000,165500,561032
2015-01-27,166000,166000,161000,164000,804857
2015-01-26,165500,166500,163500,164500,1021728
2015-01-23,170500,171000,167000,168000,803909
2015-01-22,171500,174000,164500,168000,901271
2015-01-21,172500,176000,168500,171500,479590
2015-01-20,173000,174500,172000,173500,226598
2015-01-19,172500,173500,171000,172500,313339
2015-01-16,172000,174000,169000,171000,581157
2015-01-15,178000,178000,173500,174500,330820
2015-01-14,181000,182500,176500,177500,360897
2015-01-13,181500,181500,178000,179500,702021
2015-01-12,178000,179500,175500,177500,653933
2015-01-09,180000,182500,177500,180000,711445
2015-01-08,172500,178000,171000,178000,873265
2015-01-07,163000,171500,163000,170000,504800
2015-01-06,166500,167000,164000,164500,633685
2015-01-05,171000,171000,166000,168000,450828
2015-01-02,169000,170500,167000,169000,428581
2014-12-30,172500,173000,166500,169000,691447
2014-12-29,173000,173500,171000,171500,279287
2014-12-26,176000,177000,174000,174500,449445
2014-12-24,175500,178500,174500,175000,706519
2014-12-23,170500,172500,170000,171500,368638
2014-12-22,170500,173000,170000,171000,466921
2014-12-19,170000,172000,168500,170000,614362
2014-12-18,169500,170000,164000,167500,943135
2014-12-17,175500,176000,167000,169000,951683
2014-12-16,172500,177000,172000,174500,505085
2014-12-15,175500,177500,173000,174500,709455
2014-12-12,176000,179000,175000,178500,537138
2014-12-11,176500,181500,176500,178000,571086
2014-12-10,180000,183000,178000,180000,437766
2014-12-09,185000,186000,180000,181500,557501
2014-12-08,190000,191500,185000,185500,700583
2014-12-05,185000,189000,183500,188000,617283
2014-12-04,178500,186500,178000,185000,875094
2014-12-03,175500,182500,175500,177500,551702
2014-12-02,181000,181500,176000,176500,340468
2014-12-01,178000,184000,175000,182000,655423
2014-11-28,180000,181500,177500,179000,494382
2014-11-27,174000,182000,171500,180500,980674
2014-11-26,174000,175500,172000,174500,346994
2014-11-25,172500,174000,169500,174000,589449
2014-11-24,168500,173000,168500,171500,850921
2014-11-21,166500,168000,165000,165000,721173
2014-11-20,169000,169500,165500,167000,1073651
2014-11-19,176500,177500,169500,171500,980889
2014-11-18,177000,179500,176000,177500,403393
2014-11-17,177500,179000,174500,177500,404074
2014-11-14,178000,179000,175000,177000,437863
2014-11-13,176000,181000,174500,178500,512360
2014-11-12,180000,181500,176000,176000,916469
2014-11-11,167500,178500,164000,176000,2191428
2014-11-10,163500,169500,163000,166500,1581127
2014-11-07,159500,164000,157500,162000,1110321
2014-11-06,151000,158500,149500,158500,1608227
2014-11-05,154500,157500,149000,151000,1432018
2014-11-04,158000,159000,153000,155000,1463873
2014-11-03,168000,168500,159000,160000,1434202
2014-10-31,174000,174500,168000,170000,834633
2014-10-30,173500,174000,171000,172000,668771
2014-10-29,175000,175000,170000,173500,880052
2014-10-28,177000,177500,171500,173500,585336
2014-10-27,174000,177000,173000,176000,626400
2014-10-24,174000,176000,170000,172500,980989
2014-10-23,161000,172500,160000,171000,1598765
2014-10-22,170000,170000,157500,161500,1539918
2014-10-21,168000,169500,165500,167000,595500
2014-10-20,167000,170000,165000,169000,1005798
2014-10-17,167000,169000,161000,162000,1347381
2014-10-16,172500,173000,165500,168000,1267698
2014-10-15,177500,179500,174000,175000,633118
2014-10-14,178500,179000,174500,176000,640124
2014-10-13,175000,181000,175000,178500,622052
2014-10-10,176500,178000,174000,178000,835829
2014-10-08,176500,180500,176000,178000,901000
2014-10-07,187000,187000,179500,182000,610433
2014-10-06,180000,186000,180000,184500,809810
2014-10-02,188500,189500,180000,180000,1197288
2014-10-01,190000,191000,188000,188500,481456
2014-09-30,191500,194500,189500,190500,724439
2014-09-29,189000,191000,188500,189500,722428
2014-09-26,186000,188500,185500,187000,674716
2014-09-25,192000,193000,188000,189500,1107286
2014-09-24,189000,194500,189000,192000,676581
2014-09-23,193000,194000,189500,191500,1129831
2014-09-22,198000,199000,194500,195500,762972
2014-09-19,196000,202000,194500,195000,2203694
2014-09-18,214500,216000,196000,198000,3122407
2014-09-17,217500,219000,216000,218000,372652
2014-09-16,221000,222000,218500,218500,231969
2014-09-15,219000,221000,217500,219500,246930
2014-09-12,214000,220500,213500,220000,445706
2014-09-11,213500,217000,212000,213500,1152802
2014-09-05,222000,222000,216000,217500,504279
2014-09-04,225500,225500,220000,221500,644795
2014-09-03,223500,225000,221000,222000,740826
2014-09-02,229500,231000,225000,225500,592358
2014-09-01,233000,233000,230500,232000,187089
2014-08-29,228500,233000,228000,233000,447491
2014-08-28,230000,233000,228500,231000,621879
2014-08-27,225000,229500,225000,228000,346437
2014-08-26,227500,229500,226000,226000,367274
2014-08-25,223000,225000,222500,225000,267702
2014-08-22,225500,225500,223500,224500,286121
2014-08-21,225000,225500,223000,224000,464413
2014-08-20,226000,228000,224000,226000,500167
2014-08-19,225500,227000,222500,224500,756043
2014-08-18,230000,230500,224000,224000,511312
2014-08-14,232000,235500,229000,230000,430572
2014-08-13,231000,233500,228000,233500,374590
2014-08-12,231500,235000,231500,232000,259731
2014-08-11,231500,231500,230000,231000,227821
2014-08-08,229000,231000,227500,228500,432134
2014-08-07,233500,236500,231000,232000,381342
2014-08-06,236500,238000,231000,233000,401101
2014-08-05,239000,239000,234000,236000,338211
2014-08-04,244500,245000,236000,237500,576812
2014-08-01,244000,245000,240000,243500,645888
2014-07-31,244000,247000,241000,245500,786364
2014-07-30,240000,245000,239000,244500,1118863
2014-07-29,228500,237500,227500,237500,848004
2014-07-28,227000,229500,225500,227000,393315
2014-07-25,229000,229000,226000,227500,434839
2014-07-24,226000,229000,223500,229000,511574
2014-07-23,228500,229000,224000,225500,520841
2014-07-22,229000,231500,227000,229000,250453
2014-07-21,232000,233500,226000,227500,373030
2014-07-18,233000,235500,231500,232500,259515
2014-07-17,236500,236500,233500,234000,377232
2014-07-16,232500,235000,231000,235000,739073
2014-07-15,224500,230500,224000,230000,607643
2014-07-14,225500,225500,222500,223000,335558
2014-07-11,226500,228000,222000,224000,470514
2014-07-10,224000,229000,224000,228500,373448
2014-07-09,224000,225000,222500,224000,327361
2014-07-08,226000,227000,224000,225500,378222
2014-07-07,228500,228500,224000,225500,373725
2014-07-04,228000,229500,226500,228000,384915
2014-07-03,229500,230500,226000,228000,468257
2014-07-02,230000,231000,227000,230500,374631
2014-07-01,229500,230000,226500,229000,301572
2014-06-30,229500,231000,226500,229500,361655
2014-06-27,228000,232500,227000,230000,454461
2014-06-26,229500,229500,227000,229500,317735
2014-06-25,225500,228500,224000,228500,463878
2014-06-24,219000,226000,218000,224500,521142
2014-06-23,218000,220500,218000,219500,294006
2014-06-20,223000,223500,217500,218000,583279
2014-06-19,226500,227000,221500,223500,423049
2014-06-18,229000,229500,224000,226000,322023
2014-06-17,225500,230500,225000,229500,415089
2014-06-16,225000,225000,222500,225000,241810
2014-06-13,226000,226000,222500,224000,268904
2014-06-12,224000,226500,223500,225000,469320
2014-06-11,225000,225000,223000,224000,363832
2014-06-10,225500,225500,223000,223000,369396
2014-06-09,225500,227000,223500,224000,524718
2014-06-05,225000,226000,222000,225000,477401
2014-06-03,226500,228000,223000,227000,366227
2014-06-02,225000,227500,224500,226500,282891
2014-05-30,229500,231500,224500,224500,648875
2014-05-29,232000,232500,229000,230000,263608
2014-05-28,228000,232000,228000,230000,300389
2014-05-27,233500,234500,229000,229000,257271
2014-05-26,234000,235500,233000,235000,180783
2014-05-23,233500,236000,232500,233000,279226
2014-05-22,232500,234500,230500,233000,340221
2014-05-21,229000,231500,228000,230500,350933
2014-05-20,231000,232500,228500,230000,466278
2014-05-19,234000,234000,230500,233500,402186
2014-05-16,238000,238500,232500,234500,425224
2014-05-15,237500,239500,235000,239500,447260
2014-05-14,233000,237500,230500,237500,482279
2014-05-13,230000,233500,230000,231500,276971
2014-05-12,231000,231500,226500,229500,328182
2014-05-09,228500,233000,228500,231500,485009
2014-05-08,224500,228500,222000,228500,682817
2014-05-07,226000,226500,220500,223000,963393
2014-05-02,229500,230500,224000,225000,737751
2014-04-30,233500,235000,228500,230000,474258
2014-04-29,234500,235500,233500,234000,188882
2014-04-28,234500,237000,233500,233500,383884
2014-04-25,239500,240000,233500,236000,626137
2014-04-24,245000,245500,238500,242000,351306
2014-04-23,246000,246000,242500,245000,282047
2014-04-22,244000,245000,241500,245000,184375
2014-04-21,244500,245500,242000,244000,163550
2014-04-18,242500,245000,241000,245000,196783
2014-04-17,243000,243500,239500,240000,199626
2014-04-16,238000,243000,238000,242000,274809
