date,close,open,high,low,volume,diff
08-28-14,1425.05,1420.4,1431.2,1419.55,-,0.32%
08-27-14,1420.45,1417.85,1425.4,1417.4,-,0.18%
08-26-14,1417.9,1418.1,1427.6,1414.55,-,-0.01%
08-25-14,1418.1,1418.3,1423.55,1416.1,-,-0.26%
08-22-14,1421.85,1421.9,1426.3,1416.2,-,-0.06%
08-21-14,1422.65,1428.6,1428.95,1415.15,-,-0.44%
08-20-14,1428.9,1439.75,1442.85,1425.75,-,-0.79%
08-19-14,1440.25,1447.55,1451.9,1437.7,-,-0.51%
08-18-14,1447.7,1457.9,1458.3,1444.45,-,-0.68%
08-17-14,1457.6,1456.15,1457.75,1455.25,-,-0.01%
08-15-14,1457.75,1468.4,1468.4,1447.55,-,-0.74%
08-14-14,1468.55,1470.25,1474.85,1465.4,-,-0.12%
08-13-14,1470.35,1470.35,1477.15,1463.85,-,-0.03%
08-12-14,1470.75,1472.85,1477.65,1467.55,-,-0.14%
08-11-14,1472.85,1475.45,1477.3,1470.45,-,-0.23%
08-10-14,1476.25,1478.8,1480.25,1476.1,-,-0.08%
08-08-14,1477.45,1478.35,1488.5,1475.3,-,-0.06%
08-07-14,1478.3,1467.45,1482.25,1466.45,-,0.75%
08-06-14,1467.3,1459.3,1467.35,1451.75,-,0.51%
08-05-14,1459.85,1466.45,1469.65,1451.2,-,-0.46%
08-04-14,1466.65,1465.7,1471.85,1461.3,-,0.06%
08-03-14,1465.75,1465,1465.95,1463.45,-,0.00%
08-01-14,1465.75,1464.5,1469.6,1457.1,-,0.06%
07-31-14,1464.9,1482.05,1482.4,1462.65,-,-1.15%
07-30-14,1481.9,1484.6,1487.85,1478.7,-,-0.19%
07-29-14,1484.65,1491.05,1492.9,1481.25,-,-0.44%
07-28-14,1491.25,1480.55,1494.45,1479.55,-,0.73%
07-27-14,1480.5,1484.5,1484.5,1479,-,-0.05%
07-25-14,1481.2,1473.15,1481.65,1470.45,-,0.55%
07-24-14,1473.1,1484.65,1486.15,1466.75,-,-0.77%
07-23-14,1484.6,1489.5,1493.15,1483.75,-,-0.32%
07-22-14,1489.4,1490.55,1494.45,1484.35,-,-0.09%
07-21-14,1490.8,1493.65,1500.85,1488.2,-,-0.19%
07-20-14,1493.6,1491.65,1494.75,1491.1,-,0.06%
07-18-14,1492.7,1506.1,1506.6,1488,-,-0.85%
07-17-14,1505.45,1488,1509.25,1487.85,-,1.18%
07-16-14,1487.95,1487.8,1491.85,1481.15,-,-0.01%
07-15-14,1488.05,1499.65,1503.1,1482.65,-,-0.77%
07-14-14,1499.55,1515.65,1515.7,1492.15,-,-1.07%
07-13-14,1515.75,1515.25,1516.65,1515.25,-,0.01%
07-11-14,1515.65,1516,1517.55,1507.75,-,-0.04%
07-10-14,1516.2,1510.35,1523.65,1509.9,-,0.41%
07-09-14,1510,1502.15,1513.65,1499.95,-,0.51%
07-08-14,1502.3,1498.25,1509.3,1493.95,-,0.27%
07-07-14,1498.2,1505.25,1507.45,1492.55,-,-0.43%
07-06-14,1504.6,1507.15,1507.8,1503.35,-,0.09%
07-04-14,1503.3,1499.7,1508.65,1495.45,-,0.22%
07-03-14,1500.05,1507.75,1511,1494.7,-,-0.51%
07-02-14,1507.7,1505.05,1522.95,1501.25,-,0.17%
07-01-14,1505.15,1486.95,1515.7,1483.65,-,1.23%
06-30-14,1486.9,1478,1491.55,1476.25,-,0.58%
06-29-14,1478.35,1480.65,1482.05,1478.3,-,-0.14%
06-27-14,1480.4,1470.65,1487.7,1470.65,-,0.65%
06-26-14,1470.85,1469.55,1472.85,1462.5,-,0.07%
06-25-14,1469.8,1471.7,1478.05,1456.25,-,-0.12%
06-24-14,1471.55,1454.05,1476.45,1452.75,-,1.20%
06-23-14,1454.1,1457.25,1459.3,1442.25,-,-0.21%
06-22-14,1457.15,1456.4,1459.9,1455.55,-,-0.09%
06-20-14,1458.4,1469.35,1471.05,1452.05,-,-0.72%
06-19-14,1469.05,1454.6,1475.3,1452.65,-,1.00%
06-18-14,1454.5,1440,1463.9,1438.6,-,1.01%
06-17-14,1440,1438.8,1444.7,1426.6,-,0.08%
06-16-14,1438.85,1443.55,1445.5,1435.2,-,-0.37%
06-15-14,1444.15,1436.5,1444.25,1436.5,-,0.62%
06-13-14,1435.25,1454.05,1457.2,1433.25,-,-1.29%
06-12-14,1454.05,1478.2,1481.5,1436.7,-,-1.68%
06-11-14,1478.95,1475.65,1488.35,1475,-,0.22%
06-10-14,1475.75,1452.85,1484.8,1451.5,-,1.57%
06-09-14,1453,1453.25,1458.9,1444.7,-,-0.05%
06-08-14,1453.75,1453.5,1455.5,1452.1,-,-0.03%
06-06-14,1454.25,1443.25,1457.7,1443.25,-,0.78%
06-05-14,1443.05,1439.55,1449,1425.9,-,0.25%
06-04-14,1439.5,1431.4,1441.3,1421.7,-,0.57%
06-03-14,1431.35,1436.65,1443.15,1429.25,-,-0.36%
06-02-14,1436.45,1452.35,1452.75,1435.05,-,-1.08%
06-01-14,1452.2,1453.95,1453.95,1450.8,-,-0.09%
05-30-14,1453.55,1462.4,1469.35,1447.8,-,-0.61%
05-29-14,1462.45,1458.7,1463.75,1446.8,-,0.24%
05-28-14,1458.95,1465.9,1467.5,1451.85,-,-0.47%
05-27-14,1465.85,1479.6,1481.25,1461.85,-,-0.94%
05-26-14,1479.7,1479.65,1483.45,1477.3,-,0.01%
05-25-14,1479.6,1476.45,1481.35,1474.75,-,0.31%
05-23-14,1475.1,1488.8,1490.55,1465.8,-,-0.95%
05-22-14,1489.25,1474.45,1496.95,1473.65,-,0.99%
05-21-14,1474.7,1470.9,1484.25,1469.5,-,0.27%
05-20-14,1470.75,1473.15,1479.4,1466.7,-,-0.17%
05-19-14,1473.25,1468.95,1485.9,1465.35,-,0.29%
05-18-14,1468.95,1467.35,1468.95,1465.45,-,0.17%
05-16-14,1466.4,1472.35,1475.1,1461.25,-,-0.37%
05-15-14,1471.85,1480.85,1481.25,1466.7,-,-0.60%
05-14-14,1480.8,1453.25,1487.35,1452.55,-,1.89%
05-13-14,1453.4,1438.3,1461,1435.7,-,1.06%
05-12-14,1438.1,1426.2,1445.35,1422.95,-,0.83%
05-11-14,1426.2,1432.3,1432.3,1425.05,-,-0.35%
05-09-14,1431.15,1438.3,1438.3,1426.65,-,-0.50%
05-08-14,1438.4,1439,1443.45,1426.05,-,-0.05%
05-07-14,1439.05,1454.1,1458.65,1433.4,-,-1.03%
05-06-14,1454.05,1451.95,1459.45,1446.85,-,0.15%
05-05-14,1451.9,1441.95,1454.65,1438.45,-,0.71%
05-04-14,1441.7,1440.95,1442.6,1440.05,-,0.15%
05-02-14,1439.55,1424.95,1444.9,1418.75,-,1.00%
05-01-14,1425.25,1427.15,1428.7,1412.3,-,-0.12%
04-30-14,1426.95,1429.55,1431.1,1419.8,-,-0.18%
04-29-14,1429.5,1419.4,1436.7,1411.35,-,0.72%
04-28-14,1419.35,1430.4,1431.95,1414.4,-,-0.77%
04-27-14,1430.35,1423.5,1430.35,1423.1,-,0.44%
04-25-14,1424.15,1412.75,1429.7,1411.15,-,0.78%
04-24-14,1413.1,1406,1415.1,1388.2,-,0.47%
04-23-14,1406.45,1403.7,1407.45,1398.2,-,0.19%
04-22-14,1403.8,1404.8,1413.4,1395.25,-,-0.09%
04-21-14,1405.05,1412.8,1418.05,1400.2,-,-0.61%
04-20-14,1413.65,1412.35,1417.95,1412.35,-,-0.11%
04-17-14,1415.15,1440.65,1442.2,1411.55,-,-1.76%
04-16-14,1440.5,1442.25,1446.25,1434.5,-,-0.12%
04-15-14,1442.3,1466.4,1467.4,1430.55,-,-1.67%
04-14-14,1466.85,1467.2,1471.5,1463.25,-,-0.01%
04-13-14,1467.05,1461.05,1468.4,1460.5,-,0.56%
04-11-14,1458.95,1454.9,1464.6,1451.65,-,0.29%
04-10-14,1454.8,1443.8,1461.9,1442.75,-,0.75%
04-09-14,1443.9,1441.8,1447.25,1435.55,-,0.15%
04-08-14,1441.75,1429.3,1444.2,1427.1,-,0.87%
04-07-14,1429.25,1449.35,1450.75,1427,-,-1.42%
04-06-14,1449.9,1449.15,1450.75,1448.25,-,0.06%
04-04-14,1449.05,1440.1,1451.15,1436.65,-,0.63%
04-03-14,1440,1437.7,1446.7,1434.2,-,0.15%
04-02-14,1437.85,1425.8,1438.95,1425.8,-,0.86%
04-01-14,1425.55,1417.5,1436.9,1415.6,-,0.57%
03-31-14,1417.45,1414.35,1426.3,1412.8,-,0.21%
03-30-14,1414.55,1412.1,1414.8,1409.95,-,0.24%
03-28-14,1411.15,1404.15,1411.8,1400.35,-,0.52%
03-27-14,1403.8,1415.3,1416.45,1395.75,-,-0.81%
03-26-14,1415.2,1423.7,1429.05,1402.8,-,-0.57%
03-25-14,1423.35,1434.55,1438.4,1421.55,-,-0.80%
03-24-14,1434.8,1440.7,1445.25,1427.5,-,-0.45%
