date,close,open,high,low,diff
10-06-15,832.38,821.52,833.94,820.84,1.21%
10-05-15,822.4,824.92,831.28,819.74,-0.53%
10-02-15,826.8,827.22,834.93,823.58,-0.21%
10-01-15,828.52,831.36,835.27,825.52,-0.42%
09-30-15,832.01,834.12,839.6,827.13,-0.42%
09-29-15,835.54,835.09,840.44,828.73,-0.05%
09-28-15,835.97,836.67,841.22,832.54,-0.24%
09-25-15,837.95,835.36,840.82,829.82,0.14%
09-24-15,836.78,835.88,840.11,829.04,-0.01%
09-23-15,836.88,839.38,842.41,832.88,-0.44%
09-22-15,840.62,839.4,844.28,836.91,0.03%
09-21-15,840.35,841.53,845.91,838.66,-0.35%
09-18-15,843.3,835.59,847.35,834.61,0.74%
09-17-15,837.13,841.49,845.19,829.93,-0.61%
09-16-15,842.26,841.07,844.43,837.9,0.02%
09-15-15,842.13,843.24,847.49,833.78,-0.25%
09-14-15,844.25,836.97,846.05,834.6,0.66%
09-11-15,838.71,835.27,839.67,833.09,0.25%
09-10-15,836.62,834.55,847.37,828.39,0.04%
09-09-15,836.26,837.09,843.44,831.78,-0.27%
09-08-15,838.5,832.3,842.14,831.8,0.62%
09-07-15,833.36,830.27,838.68,826.45,0.43%
09-04-15,829.82,834.69,836.69,825.61,-0.72%
09-03-15,835.81,832.3,840.35,830.77,0.29%
09-02-15,833.41,827.1,835.54,822.13,0.62%
09-01-15,828.28,840.39,842.82,825.94,-1.56%
08-31-15,841.39,844,848.13,837.08,-0.58%
08-28-15,846.32,840.78,848.17,838.18,0.58%
08-27-15,841.44,841.84,848.02,837.76,-0.15%
08-26-15,842.67,847.96,852.67,838.37,-0.74%
08-25-15,848.97,851.16,864.37,846.53,-0.42%
08-24-15,852.53,872.61,875.24,848.44,-2.63%
08-21-15,875.54,868.41,879.04,867.39,0.70%
08-20-15,869.44,869.03,874.46,864.1,-0.09%
08-19-15,870.18,869.6,873.61,865.08,-0.05%
08-18-15,870.58,870.85,875.93,865.91,-0.19%
08-17-15,872.22,868.47,874.79,867.44,0.34%
08-14-15,869.28,866.53,874.62,865.03,0.22%
08-13-15,867.38,864.78,870.62,860.75,0.16%
08-12-15,865.99,860.34,869.82,854,0.54%
08-11-15,861.37,858.11,867.58,852.85,0.24%
08-10-15,859.32,861.76,864.99,855.05,-0.55%
08-07-15,864.04,853.52,865.62,852.05,1.08%
08-06-15,854.84,862.91,866.13,851.83,-1.01%
08-05-15,863.53,862.02,866.14,859.29,0.07%
08-04-15,862.93,851.91,864.12,849.07,1.13%
08-03-15,853.28,851.06,855.2,847.81,0.12%
07-31-15,852.25,854.51,857.63,847.77,-0.38%
07-30-15,855.53,846.75,856.75,845.29,0.92%
07-29-15,847.76,850.12,854,843.14,-0.44%
07-28-15,851.49,847.86,854.57,847.09,0.31%
07-27-15,848.88,850.94,855.79,846.87,-0.40%
07-24-15,852.31,853.66,856.34,848.26,-0.31%
07-23-15,854.92,851.89,861.78,851.58,0.19%
07-22-15,853.32,850.89,857.46,848.04,0.11%
07-21-15,852.38,851.17,857.66,847.72,-0.04%
07-20-15,852.72,846.89,855.79,844.02,0.57%
07-17-15,847.91,848,851.99,845.31,-0.14%
07-16-15,849.14,845.78,852.88,843.19,0.29%
07-15-15,846.69,851.06,855.95,842.74,-0.61%
07-14-15,851.86,840.56,853.85,838.69,1.19%
07-13-15,841.87,838.38,844.41,836.9,-0.04%
07-10-15,842.24,841.97,847.97,834.76,-0.11%
07-09-15,843.16,842.16,850.39,837.32,-0.05%
07-08-15,843.59,844.34,846.78,836.89,-0.25%
07-07-15,845.71,843.25,849.78,837.28,0.13%
07-06-15,844.62,838.51,849.5,835.03,0.18%
07-03-15,843.08,856.24,858.26,841.84,-1.68%
07-02-15,857.45,858.78,861.76,851.35,-0.31%
07-01-15,860.11,861.62,866.84,858.67,-0.38%
06-30-15,863.38,858.66,864.98,854.57,0.37%
06-29-15,860.17,855.49,864.41,850.84,0.06%
06-26-15,859.67,859.13,864.37,855.96,-0.08%
06-25-15,860.34,853.85,863.01,853.22,0.60%
06-24-15,855.23,854.73,861.29,852.89,-0.11%
06-23-15,856.16,850.15,857.73,849.09,0.58%
06-22-15,851.2,855.2,858.15,847.95,-0.70%
06-19-15,857.24,861.13,863.3,853.87,-0.57%
06-18-15,862.18,862.8,866.14,853.32,-0.21%
06-17-15,864.02,866.25,868.86,857.93,-0.37%
06-16-15,867.19,865.83,870,863.08,0.01%
06-15-15,867.11,859.81,869.06,856.95,0.85%
06-12-15,859.82,862.25,864.79,856.2,-0.42%
06-11-15,863.47,861.47,867.31,856.15,0.17%
06-10-15,862.03,861.29,864.1,852.78,-0.05%
06-09-15,862.45,860.65,864.88,854.83,0.09%
06-08-15,861.7,855.44,865,850.99,0.44%
06-05-15,857.96,854.96,861.02,848.76,0.19%
06-04-15,856.34,860.98,862.64,851.84,-0.70%
06-03-15,862.37,859.61,865.11,857.69,0.17%
06-02-15,860.87,848,863.53,847.24,1.41%
06-01-15,848.93,849.13,853.33,847.1,-0.18%
05-29-15,850.45,846.6,854.35,845.83,0.29%
05-28-15,848.03,856.37,860.3,844.67,-1.09%
05-27-15,857.37,856.09,860.35,852.38,0.03%
05-26-15,857.09,856.82,863.4,854.43,-0.14%
05-25-15,858.32,857.39,860.42,854.51,-0.04%
05-22-15,858.64,862.06,865.88,853.45,-0.52%
05-21-15,863.12,861.99,866.55,860.03,0.00%
05-20-15,863.15,866.08,869.79,860.86,-0.43%
05-19-15,866.88,869.82,873.77,864.47,-0.49%
05-18-15,871.16,868.79,873.82,866.47,0.06%
05-15-15,870.66,878.14,884.07,869.02,-1.02%
05-14-15,879.65,885.59,894.08,877.42,-0.79%
05-13-15,886.67,870.62,887.24,868.42,1.69%
05-12-15,871.91,864.53,876.88,863.83,0.72%
05-11-15,865.7,863.61,868.74,858.2,0.29%
05-08-15,863.16,863.81,868.87,858.08,-0.22%
05-07-15,865.03,860.03,872.15,856.89,0.48%
05-06-15,860.93,857.91,868.04,855.58,0.24%
05-05-15,858.86,846.83,860.38,843.5,1.29%
